"Site","MdTrt","lure","Rep","WkName","Count"
"Toomes","gs","NOWeggs",2,"StdyWk4",0
"Toomes","gs","NOWeggs",2,"StdyWk5",0
"Toomes","gs","NOWeggs",2,"StdyWk6",0
"Toomes","gs","NOWeggs",2,"StdyWk7",0
"Toomes","gs","NOWeggs",2,"StdyWk8",10
"Toomes","gs","NOWeggs",2,"StdyWk9",0
"Toomes","gs","NOWeggs",2,"StdyWk10",0
"Toomes","gs","NOWeggs",2,"StdyWk11",0
"Toomes","gs","NOWeggs",2,"StdyWk12",0
"Toomes","gs","NOWeggs",2,"StdyWk13",0
"Toomes","gs","NOWeggs",2,"StdyWk14",0
"Toomes","gs","NOWeggs",2,"StdyWk15",0
"Toomes","gs","NOWeggs",2,"StdyWk16",0
"Toomes","gs","NOWeggs",2,"StdyWk17",0
"Toomes","gs","NOWeggs",2,"StdyWk18",0
"Toomes","gs","NOWeggs",2,"StdyWk19",2
"Toomes","gs","NOWeggs",2,"StdyWk20",0
"Toomes","gs","NOWeggs",2,"StdyWk21",3
"Toomes","gs","NOWeggs",2,"StdyWk22",0
"Toomes","gs","NOWeggs",3,"StdyWk1",NA
"Toomes","gs","NOWeggs",3,"StdyWk2",10
"Toomes","gs","NOWeggs",3,"StdyWk3",0
"Toomes","gs","NOWeggs",3,"StdyWk4",0
"Toomes","gs","NOWeggs",3,"StdyWk5",0
"Toomes","gs","NOWeggs",3,"StdyWk6",0
"Toomes","gs","NOWeggs",3,"StdyWk7",5
"Toomes","gs","NOWeggs",3,"StdyWk8",0
"Toomes","gs","NOWeggs",3,"StdyWk9",0
"Toomes","gs","NOWeggs",3,"StdyWk10",0
"Toomes","gs","NOWeggs",3,"StdyWk11",0
"Toomes","gs","NOWeggs",3,"StdyWk12",0
"Toomes","gs","NOWeggs",3,"StdyWk13",0
"Toomes","gs","NOWeggs",3,"StdyWk14",0
"Toomes","gs","NOWeggs",3,"StdyWk15",0
"Toomes","gs","NOWeggs",3,"StdyWk16",0
"Toomes","gs","NOWeggs",3,"StdyWk17",0
"Toomes","gs","NOWeggs",3,"StdyWk18",0
"Toomes","gs","NOWeggs",3,"StdyWk19",0
"Toomes","gs","NOWeggs",3,"StdyWk20",1
"Toomes","gs","NOWeggs",3,"StdyWk21",0
"Toomes","gs","NOWeggs",3,"StdyWk22",0
"Toomes","gs","NOWeggs",4,"StdyWk1",NA
"Toomes","gs","NOWeggs",4,"StdyWk2",0
"Toomes","gs","NOWeggs",4,"StdyWk3",0
"Toomes","gs","NOWeggs",4,"StdyWk4",8
"Toomes","gs","NOWeggs",4,"StdyWk5",6
"Toomes","gs","NOWeggs",4,"StdyWk6",0
"Toomes","gs","NOWeggs",4,"StdyWk7",0
"Toomes","gs","NOWeggs",4,"StdyWk8",0
"Toomes","gs","NOWeggs",4,"StdyWk9",0
"Toomes","gs","NOWeggs",4,"StdyWk10",0
"Toomes","gs","NOWeggs",4,"StdyWk11",0
"Toomes","gs","NOWeggs",4,"StdyWk12",0
"Toomes","gs","NOWeggs",4,"StdyWk13",0
"Toomes","gs","NOWeggs",4,"StdyWk14",0
"Toomes","gs","NOWeggs",4,"StdyWk15",0
"Toomes","gs","NOWeggs",4,"StdyWk16",0
"Toomes","gs","NOWeggs",4,"StdyWk17",0
"Toomes","gs","NOWeggs",4,"StdyWk18",0
"Toomes","gs","NOWeggs",4,"StdyWk19",0
"Toomes","gs","NOWeggs",4,"StdyWk20",0
"Toomes","gs","NOWeggs",4,"StdyWk21",0
"Toomes","gs","NOWeggs",4,"StdyWk22",0
"Toomes","gs","TrecePpoL2",1,"StdyWk1",NA
"Toomes","gs","TrecePpoL2",1,"StdyWk2",1
"Toomes","gs","TrecePpoL2",1,"StdyWk3",10
"Toomes","gs","TrecePpoL2",1,"StdyWk4",2
"Toomes","gs","TrecePpoL2",1,"StdyWk5",1
"Toomes","gs","TrecePpoL2",1,"StdyWk6",0
"Toomes","gs","TrecePpoL2",1,"StdyWk7",0
"Toomes","gs","TrecePpoL2",1,"StdyWk8",1
"Toomes","gs","TrecePpoL2",1,"StdyWk9",0
"Toomes","gs","TrecePpoL2",1,"StdyWk10",0
"Toomes","gs","TrecePpoL2",1,"StdyWk11",3
"Toomes","gs","TrecePpoL2",1,"StdyWk12",0
"Toomes","gs","TrecePpoL2",1,"StdyWk13",0
"Toomes","gs","TrecePpoL2",1,"StdyWk14",0
"Toomes","gs","TrecePpoL2",1,"StdyWk15",1
"Toomes","gs","TrecePpoL2",1,"StdyWk16",0
"Toomes","gs","TrecePpoL2",1,"StdyWk17",10
"Toomes","gs","TrecePpoL2",1,"StdyWk18",15
"Toomes","gs","TrecePpoL2",1,"StdyWk19",6
"Toomes","gs","TrecePpoL2",1,"StdyWk20",7
"Toomes","gs","TrecePpoL2",1,"StdyWk21",1
"Toomes","gs","TrecePpoL2",1,"StdyWk22",7
"Toomes","gs","TrecePpoL2",2,"StdyWk1",NA
"Toomes","gs","TrecePpoL2",2,"StdyWk2",1
"Toomes","gs","TrecePpoL2",2,"StdyWk3",2
"Toomes","gs","TrecePpoL2",2,"StdyWk4",1
"Toomes","gs","TrecePpoL2",2,"StdyWk5",1
"Toomes","gs","TrecePpoL2",2,"StdyWk6",0
"Toomes","gs","TrecePpoL2",2,"StdyWk7",0
"Toomes","gs","TrecePpoL2",2,"StdyWk8",0
"Toomes","gs","TrecePpoL2",2,"StdyWk9",0
"Toomes","gs","TrecePpoL2",2,"StdyWk10",0
"Toomes","gs","TrecePpoL2",2,"StdyWk11",0
"Toomes","gs","TrecePpoL2",2,"StdyWk12",0
"Toomes","gs","TrecePpoL2",2,"StdyWk13",0
"Toomes","gs","TrecePpoL2",2,"StdyWk14",1
"Toomes","gs","TrecePpoL2",2,"StdyWk15",0
"Toomes","gs","TrecePpoL2",2,"StdyWk16",0
"Toomes","gs","TrecePpoL2",2,"StdyWk17",2
"Toomes","gs","TrecePpoL2",2,"StdyWk18",5
"Toomes","gs","TrecePpoL2",2,"StdyWk19",16
"Toomes","gs","TrecePpoL2",2,"StdyWk20",4
"Toomes","gs","TrecePpoL2",2,"StdyWk21",2
"Toomes","gs","TrecePpoL2",2,"StdyWk22",1
"Toomes","gs","TrecePpoL2",3,"StdyWk1",NA
"Toomes","gs","TrecePpoL2",3,"StdyWk2",0
"Toomes","gs","TrecePpoL2",3,"StdyWk3",1
"Toomes","gs","TrecePpoL2",3,"StdyWk4",1
"Toomes","gs","TrecePpoL2",3,"StdyWk5",2
"Toomes","gs","TrecePpoL2",3,"StdyWk6",0
"Toomes","gs","TrecePpoL2",3,"StdyWk7",0
"Toomes","gs","TrecePpoL2",3,"StdyWk8",0
"Toomes","gs","TrecePpoL2",3,"StdyWk9",0
"Toomes","gs","TrecePpoL2",3,"StdyWk10",0
"Toomes","gs","TrecePpoL2",3,"StdyWk11",0
"Toomes","gs","TrecePpoL2",3,"StdyWk12",0
"Toomes","gs","TrecePpoL2",3,"StdyWk13",0
"Toomes","gs","TrecePpoL2",3,"StdyWk14",1
"Toomes","gs","TrecePpoL2",3,"StdyWk15",0
"Toomes","gs","TrecePpoL2",3,"StdyWk16",0
"Toomes","gs","TrecePpoL2",3,"StdyWk17",0
"Toomes","gs","TrecePpoL2",3,"StdyWk18",16
"Toomes","gs","TrecePpoL2",3,"StdyWk19",20
"Toomes","gs","TrecePpoL2",3,"StdyWk20",2
"Toomes","gs","TrecePpoL2",3,"StdyWk21",2
"Toomes","gs","TrecePpoL2",3,"StdyWk22",11
"Toomes","gs","TrecePpoL2",4,"StdyWk1",NA
"Toomes","gs","TrecePpoL2",4,"StdyWk2",2
"Toomes","gs","TrecePpoL2",4,"StdyWk3",9
"Toomes","gs","TrecePpoL2",4,"StdyWk4",3
"Toomes","gs","TrecePpoL2",4,"StdyWk5",0
"Toomes","gs","TrecePpoL2",4,"StdyWk6",0
"Toomes","gs","TrecePpoL2",4,"StdyWk7",1
"Toomes","gs","TrecePpoL2",4,"StdyWk8",0
"Toomes","gs","TrecePpoL2",4,"StdyWk9",0
"Toomes","gs","TrecePpoL2",4,"StdyWk10",0
"Toomes","gs","TrecePpoL2",4,"StdyWk11",0
"Toomes","gs","TrecePpoL2",4,"StdyWk12",0
"Toomes","gs","TrecePpoL2",4,"StdyWk13",0
"Toomes","gs","TrecePpoL2",4,"StdyWk14",0
"Toomes","gs","TrecePpoL2",4,"StdyWk15",0
"Toomes","gs","TrecePpoL2",4,"StdyWk16",0
"Toomes","gs","TrecePpoL2",4,"StdyWk17",0
"Toomes","gs","TrecePpoL2",4,"StdyWk18",0
"Toomes","gs","TrecePpoL2",4,"StdyWk19",7
"Toomes","gs","TrecePpoL2",4,"StdyWk20",4
"Toomes","gs","TrecePpoL2",4,"StdyWk21",5
"Toomes","gs","TrecePpoL2",4,"StdyWk22",6
"Toomes","gs","TrecePpo",1,"StdyWk1",NA
"Toomes","gs","TrecePpo",1,"StdyWk2",NA
"Toomes","gs","TrecePpo",1,"StdyWk3",0
"Toomes","gs","TrecePpo",1,"StdyWk4",0
"Toomes","gs","TrecePpo",1,"StdyWk5",1
"Toomes","gs","TrecePpo",1,"StdyWk6",0
"Toomes","gs","TrecePpo",1,"StdyWk7",0
"Toomes","gs","TrecePpo",1,"StdyWk8",0
"Toomes","gs","TrecePpo",1,"StdyWk9",0
"Toomes","gs","TrecePpo",1,"StdyWk10",0
"Toomes","gs","TrecePpo",1,"StdyWk11",0
"Toomes","gs","TrecePpo",1,"StdyWk12",0
"Toomes","gs","TrecePpo",1,"StdyWk13",0
"Toomes","gs","TrecePpo",1,"StdyWk14",1
"Toomes","gs","TrecePpo",1,"StdyWk15",0
"Toomes","gs","TrecePpo",1,"StdyWk16",0
"Toomes","gs","TrecePpo",1,"StdyWk17",0
"Toomes","gs","TrecePpo",1,"StdyWk18",0
"Toomes","gs","TrecePpo",1,"StdyWk19",3
"Toomes","gs","TrecePpo",1,"StdyWk20",2
"Toomes","gs","TrecePpo",1,"StdyWk21",0
"Toomes","gs","TrecePpo",1,"StdyWk22",0
"Toomes","gs","TrecePpo",2,"StdyWk1",NA
"Toomes","gs","TrecePpo",2,"StdyWk2",NA
"Toomes","gs","TrecePpo",2,"StdyWk3",0
"Toomes","gs","TrecePpo",2,"StdyWk4",0
"Toomes","gs","TrecePpo",2,"StdyWk5",0
"Toomes","gs","TrecePpo",2,"StdyWk6",0
"Toomes","gs","TrecePpo",2,"StdyWk7",0
"Toomes","gs","TrecePpo",2,"StdyWk8",0
"Toomes","gs","TrecePpo",2,"StdyWk9",0
"Toomes","gs","TrecePpo",2,"StdyWk10",0
"Toomes","gs","TrecePpo",2,"StdyWk11",0
"Toomes","gs","TrecePpo",2,"StdyWk12",1
"Toomes","gs","TrecePpo",2,"StdyWk13",0
"Toomes","gs","TrecePpo",2,"StdyWk14",0
"Toomes","gs","TrecePpo",2,"StdyWk15",0
"Toomes","gs","TrecePpo",2,"StdyWk16",0
"Toomes","gs","TrecePpo",2,"StdyWk17",0
"Toomes","gs","TrecePpo",2,"StdyWk18",0
"Toomes","gs","TrecePpo",2,"StdyWk19",0
"Toomes","gs","TrecePpo",2,"StdyWk20",1
"Toomes","gs","TrecePpo",2,"StdyWk21",0
"Toomes","gs","TrecePpo",2,"StdyWk22",0
"Toomes","gs","TrecePpo",3,"StdyWk1",NA
"Toomes","gs","TrecePpo",3,"StdyWk2",NA
"Toomes","gs","TrecePpo",3,"StdyWk3",0
"Toomes","gs","TrecePpo",3,"StdyWk4",0
"Toomes","gs","TrecePpo",3,"StdyWk5",1
"Toomes","gs","TrecePpo",3,"StdyWk6",2
"Toomes","gs","TrecePpo",3,"StdyWk7",0
"Toomes","gs","TrecePpo",3,"StdyWk8",0
"Toomes","gs","TrecePpo",3,"StdyWk9",0
"Toomes","gs","TrecePpo",3,"StdyWk10",0
"Toomes","gs","TrecePpo",3,"StdyWk11",0
"Toomes","gs","TrecePpo",3,"StdyWk12",0
"Toomes","gs","TrecePpo",3,"StdyWk13",0
"Toomes","gs","TrecePpo",3,"StdyWk14",0
"Toomes","gs","TrecePpo",3,"StdyWk15",0
"Toomes","gs","TrecePpo",3,"StdyWk16",0
"Toomes","gs","TrecePpo",3,"StdyWk17",0
"Toomes","gs","TrecePpo",3,"StdyWk18",1
"Toomes","gs","TrecePpo",3,"StdyWk19",1
"Toomes","gs","TrecePpo",3,"StdyWk20",2
"Toomes","gs","TrecePpo",3,"StdyWk21",0
"Toomes","gs","TrecePpo",3,"StdyWk22",1
"Toomes","gs","TrecePpo",4,"StdyWk1",NA
"Toomes","gs","TrecePpo",4,"StdyWk2",NA
"Toomes","gs","TrecePpo",4,"StdyWk3",0
"Toomes","gs","TrecePpo",4,"StdyWk4",0
"Toomes","gs","TrecePpo",4,"StdyWk5",0
"Toomes","gs","TrecePpo",4,"StdyWk6",0
"Toomes","gs","TrecePpo",4,"StdyWk7",0
"Toomes","gs","TrecePpo",4,"StdyWk8",0
"Toomes","gs","TrecePpo",4,"StdyWk9",0
"Toomes","gs","TrecePpo",4,"StdyWk10",0
"Toomes","gs","TrecePpo",4,"StdyWk11",0
"Toomes","gs","TrecePpo",4,"StdyWk12",0
"Toomes","gs","TrecePpo",4,"StdyWk13",0
"Toomes","gs","TrecePpo",4,"StdyWk14",0
"Toomes","gs","TrecePpo",4,"StdyWk15",0
"Toomes","gs","TrecePpo",4,"StdyWk16",0
"Toomes","gs","TrecePpo",4,"StdyWk17",0
"Toomes","gs","TrecePpo",4,"StdyWk18",3
"Toomes","gs","TrecePpo",4,"StdyWk19",0
"Toomes","gs","TrecePpo",4,"StdyWk20",2
"Toomes","gs","TrecePpo",4,"StdyWk21",1
"Toomes","gs","TrecePpo",4,"StdyWk22",0
"Toomes","gs","AlphaL2",1,"StdyWk1",NA
"Toomes","gs","AlphaL2",1,"StdyWk2",NA
"Toomes","gs","AlphaL2",1,"StdyWk3",5
"Toomes","gs","AlphaL2",1,"StdyWk4",5
"Toomes","gs","AlphaL2",1,"StdyWk5",0
"Toomes","gs","AlphaL2",1,"StdyWk6",0
"Toomes","gs","AlphaL2",1,"StdyWk7",0
"Toomes","gs","AlphaL2",1,"StdyWk8",0
"Toomes","gs","AlphaL2",1,"StdyWk9",0
"Toomes","gs","AlphaL2",1,"StdyWk10",0
"Toomes","gs","AlphaL2",1,"StdyWk11",0
"Toomes","gs","AlphaL2",1,"StdyWk12",1
"Toomes","gs","AlphaL2",1,"StdyWk13",1
"Toomes","gs","AlphaL2",1,"StdyWk14",1
"Toomes","gs","AlphaL2",1,"StdyWk15",0
"Toomes","gs","AlphaL2",1,"StdyWk16",0
"Toomes","gs","AlphaL2",1,"StdyWk17",3
"Toomes","gs","AlphaL2",1,"StdyWk18",35
"Toomes","gs","AlphaL2",1,"StdyWk19",42
"Toomes","gs","AlphaL2",1,"StdyWk20",8
"Toomes","gs","AlphaL2",1,"StdyWk21",6
"Toomes","gs","AlphaL2",1,"StdyWk22",4
"Toomes","gs","AlphaL2",2,"StdyWk1",NA
"Toomes","gs","AlphaL2",2,"StdyWk2",NA
"Toomes","gs","AlphaL2",2,"StdyWk3",7
"Toomes","gs","AlphaL2",2,"StdyWk4",1
"Toomes","gs","AlphaL2",2,"StdyWk5",0
"Toomes","gs","AlphaL2",2,"StdyWk6",0
"Toomes","gs","AlphaL2",2,"StdyWk7",0
"Toomes","gs","AlphaL2",2,"StdyWk8",0
"Toomes","gs","AlphaL2",2,"StdyWk9",0
"Toomes","gs","AlphaL2",2,"StdyWk10",0
"Toomes","gs","AlphaL2",2,"StdyWk11",0
"Toomes","gs","AlphaL2",2,"StdyWk12",0
"Toomes","gs","AlphaL2",2,"StdyWk13",0
"Toomes","gs","AlphaL2",2,"StdyWk14",1
"Toomes","gs","AlphaL2",2,"StdyWk15",0
"Toomes","gs","AlphaL2",2,"StdyWk16",0
"Toomes","gs","AlphaL2",2,"StdyWk17",2
"Toomes","gs","AlphaL2",2,"StdyWk18",9
"Toomes","gs","AlphaL2",2,"StdyWk19",30
"Toomes","gs","AlphaL2",2,"StdyWk20",4
"Toomes","gs","AlphaL2",2,"StdyWk21",0
"Toomes","gs","AlphaL2",2,"StdyWk22",0
"Toomes","gs","AlphaL2",3,"StdyWk1",NA
"Toomes","gs","AlphaL2",3,"StdyWk2",NA
"Toomes","gs","AlphaL2",3,"StdyWk3",0
"Toomes","gs","AlphaL2",3,"StdyWk4",1
"Toomes","gs","AlphaL2",3,"StdyWk5",0
"Toomes","gs","AlphaL2",3,"StdyWk6",0
"Toomes","gs","AlphaL2",3,"StdyWk7",1
"Toomes","gs","AlphaL2",3,"StdyWk8",0
"Toomes","gs","AlphaL2",3,"StdyWk9",0
"Toomes","gs","AlphaL2",3,"StdyWk10",2
"Toomes","gs","AlphaL2",3,"StdyWk11",1
"Toomes","gs","AlphaL2",3,"StdyWk12",1
"Toomes","gs","AlphaL2",3,"StdyWk13",0
"Toomes","gs","AlphaL2",3,"StdyWk14",0
"Toomes","gs","AlphaL2",3,"StdyWk15",0
"Toomes","gs","AlphaL2",3,"StdyWk16",0
"Toomes","gs","AlphaL2",3,"StdyWk17",3
"Toomes","gs","AlphaL2",3,"StdyWk18",19
"Toomes","gs","AlphaL2",3,"StdyWk19",8
"Toomes","gs","AlphaL2",3,"StdyWk20",8
"Toomes","gs","AlphaL2",3,"StdyWk21",12
"Toomes","gs","AlphaL2",3,"StdyWk22",0
"Toomes","gs","AlphaL2",4,"StdyWk1",NA
"Toomes","gs","AlphaL2",4,"StdyWk2",NA
"Toomes","gs","AlphaL2",4,"StdyWk3",9
"Toomes","gs","AlphaL2",4,"StdyWk4",0
"Toomes","gs","AlphaL2",4,"StdyWk5",1
"Toomes","gs","AlphaL2",4,"StdyWk6",0
"Toomes","gs","AlphaL2",4,"StdyWk7",0
"Toomes","gs","AlphaL2",4,"StdyWk8",0
"Toomes","gs","AlphaL2",4,"StdyWk9",0
"Toomes","gs","AlphaL2",4,"StdyWk10",1
"Toomes","gs","AlphaL2",4,"StdyWk11",0
"Toomes","gs","AlphaL2",4,"StdyWk12",0
"Toomes","gs","AlphaL2",4,"StdyWk13",1
"Toomes","gs","AlphaL2",4,"StdyWk14",1
"Toomes","gs","AlphaL2",4,"StdyWk15",0
"Toomes","gs","AlphaL2",4,"StdyWk16",0
"Toomes","gs","AlphaL2",4,"StdyWk17",2
"Toomes","gs","AlphaL2",4,"StdyWk18",0
"Toomes","gs","AlphaL2",4,"StdyWk19",60
"Toomes","gs","AlphaL2",4,"StdyWk20",5
"Toomes","gs","AlphaL2",4,"StdyWk21",6
"Toomes","gs","AlphaL2",4,"StdyWk22",0
"Toomes","gs","Alpha",1,"StdyWk1",NA
"Toomes","gs","Alpha",1,"StdyWk2",NA
"Toomes","gs","Alpha",1,"StdyWk3",1
"Toomes","gs","Alpha",1,"StdyWk4",1
"Toomes","gs","Alpha",1,"StdyWk5",0
"Toomes","gs","Alpha",1,"StdyWk6",0
"Toomes","gs","Alpha",1,"StdyWk7",0
"Toomes","gs","Alpha",1,"StdyWk8",0
"Toomes","gs","Alpha",1,"StdyWk9",0
"Toomes","gs","Alpha",1,"StdyWk10",0
"Toomes","gs","Alpha",1,"StdyWk11",0
"Toomes","gs","Alpha",1,"StdyWk12",0
"Toomes","gs","Alpha",1,"StdyWk13",0
"Toomes","gs","Alpha",1,"StdyWk14",0
"Toomes","gs","Alpha",1,"StdyWk15",0
"Toomes","gs","Alpha",1,"StdyWk16",0
"Toomes","gs","Alpha",1,"StdyWk17",0
"Toomes","gs","Alpha",1,"StdyWk18",1
"Toomes","gs","Alpha",1,"StdyWk19",0
"Toomes","gs","Alpha",1,"StdyWk20",0
"Toomes","gs","Alpha",1,"StdyWk21",0
"Toomes","gs","Alpha",1,"StdyWk22",0
"Toomes","gs","Alpha",2,"StdyWk1",NA
"Toomes","gs","Alpha",2,"StdyWk2",0
"Toomes","gs","Alpha",2,"StdyWk3",0
"Toomes","gs","Alpha",2,"StdyWk4",0
"Toomes","gs","Alpha",2,"StdyWk5",0
"Toomes","gs","Alpha",2,"StdyWk6",0
"Toomes","gs","Alpha",2,"StdyWk7",0
"Toomes","gs","Alpha",2,"StdyWk8",0
"Toomes","gs","Alpha",2,"StdyWk9",0
"Toomes","gs","Alpha",2,"StdyWk10",0
"Toomes","gs","Alpha",2,"StdyWk11",0
"Toomes","gs","Alpha",2,"StdyWk12",0
"Toomes","gs","Alpha",2,"StdyWk13",0
"Toomes","gs","Alpha",2,"StdyWk14",0
"Toomes","gs","Alpha",2,"StdyWk15",0
"Toomes","gs","Alpha",2,"StdyWk16",0
"Toomes","gs","Alpha",2,"StdyWk17",0
"Toomes","gs","Alpha",2,"StdyWk18",1
"Toomes","gs","Alpha",2,"StdyWk19",1
"Toomes","gs","Alpha",2,"StdyWk20",0
"Toomes","gs","Alpha",2,"StdyWk21",0
"Toomes","gs","Alpha",2,"StdyWk22",0
"Toomes","gs","Alpha",3,"StdyWk1",NA
"Toomes","gs","Alpha",3,"StdyWk2",0
"Toomes","gs","Alpha",3,"StdyWk3",0
"Toomes","gs","Alpha",3,"StdyWk4",1
"Toomes","gs","Alpha",3,"StdyWk5",1
"Toomes","gs","Alpha",3,"StdyWk6",1
"Toomes","gs","Alpha",3,"StdyWk7",0
"Toomes","gs","Alpha",3,"StdyWk8",0
"Toomes","gs","Alpha",3,"StdyWk9",0
"Toomes","gs","Alpha",3,"StdyWk10",0
"Toomes","gs","Alpha",3,"StdyWk11",0
"Toomes","gs","Alpha",3,"StdyWk12",0
"Toomes","gs","Alpha",3,"StdyWk13",0
"Toomes","gs","Alpha",3,"StdyWk14",0
"Toomes","gs","Alpha",3,"StdyWk15",0
"Toomes","gs","Alpha",3,"StdyWk16",0
"Toomes","gs","Alpha",3,"StdyWk17",0
"Toomes","gs","Alpha",3,"StdyWk18",3
"Toomes","gs","Alpha",3,"StdyWk19",0
"Toomes","gs","Alpha",3,"StdyWk20",0
"Toomes","gs","Alpha",3,"StdyWk21",0
"Toomes","gs","Alpha",3,"StdyWk22",0
"Toomes","gs","Alpha",4,"StdyWk1",NA
"Toomes","gs","Alpha",4,"StdyWk2",0
"Toomes","gs","Alpha",4,"StdyWk3",1
"Toomes","gs","Alpha",4,"StdyWk4",0
"Toomes","gs","Alpha",4,"StdyWk5",1
"Toomes","gs","Alpha",4,"StdyWk6",2
"Toomes","gs","Alpha",4,"StdyWk7",0
"Toomes","gs","Alpha",4,"StdyWk8",0
"Toomes","gs","Alpha",4,"StdyWk9",0
"Toomes","gs","Alpha",4,"StdyWk10",0
"Toomes","gs","Alpha",4,"StdyWk11",0
"Toomes","gs","Alpha",4,"StdyWk12",0
"Toomes","gs","Alpha",4,"StdyWk13",0
"Toomes","gs","Alpha",4,"StdyWk14",0
"Toomes","gs","Alpha",4,"StdyWk15",0
"Toomes","gs","Alpha",4,"StdyWk16",0
"Toomes","gs","Alpha",4,"StdyWk17",0
"Toomes","gs","Alpha",4,"StdyWk18",0
"Toomes","gs","Alpha",4,"StdyWk19",0
"Toomes","gs","Alpha",4,"StdyWk20",0
"Toomes","gs","Alpha",4,"StdyWk21",0
"Toomes","gs","Alpha",4,"StdyWk22",0
"Toomes","gs","Peterson",1,"StdyWk1",NA
"Toomes","gs","Peterson",1,"StdyWk2",0
"Toomes","gs","Peterson",1,"StdyWk3",0
"Toomes","gs","Peterson",1,"StdyWk4",0
"Toomes","gs","Peterson",1,"StdyWk5",0
"Toomes","gs","Peterson",1,"StdyWk6",0
"Toomes","gs","Peterson",1,"StdyWk7",0
"Toomes","gs","Peterson",1,"StdyWk8",0
"Toomes","gs","Peterson",1,"StdyWk9",0
"Toomes","gs","Peterson",1,"StdyWk10",0
"Toomes","gs","Peterson",1,"StdyWk11",0
"Toomes","gs","Peterson",1,"StdyWk12",0
"Toomes","gs","Peterson",1,"StdyWk13",0
"Toomes","gs","Peterson",1,"StdyWk14",0
"Toomes","gs","Peterson",1,"StdyWk15",0
"Toomes","gs","Peterson",1,"StdyWk16",1
"Toomes","gs","Peterson",1,"StdyWk17",1
"Toomes","gs","Peterson",1,"StdyWk18",0
"Toomes","gs","Peterson",1,"StdyWk19",0
"Toomes","gs","Peterson",1,"StdyWk20",0
"Toomes","gs","Peterson",1,"StdyWk21",0
"Toomes","gs","Peterson",1,"StdyWk22",0
"Toomes","gs","Peterson",2,"StdyWk1",NA
"Toomes","gs","Peterson",2,"StdyWk2",0
"Toomes","gs","Peterson",2,"StdyWk3",1
"Toomes","gs","Peterson",2,"StdyWk4",1
"Toomes","gs","Peterson",2,"StdyWk5",0
"Toomes","gs","Peterson",2,"StdyWk6",0
"Toomes","gs","Peterson",2,"StdyWk7",0
"Toomes","gs","Peterson",2,"StdyWk8",0
"Toomes","gs","Peterson",2,"StdyWk9",0
"Toomes","gs","Peterson",2,"StdyWk10",0
"Toomes","gs","Peterson",2,"StdyWk11",1
"Toomes","gs","Peterson",2,"StdyWk12",0
"Toomes","gs","Peterson",2,"StdyWk13",0
"Toomes","gs","Peterson",2,"StdyWk14",0
"Toomes","gs","Peterson",2,"StdyWk15",0
"Toomes","gs","Peterson",2,"StdyWk16",0
"Toomes","gs","Peterson",2,"StdyWk17",0
"Toomes","gs","Peterson",2,"StdyWk18",0
"Toomes","gs","Peterson",2,"StdyWk19",0
"Toomes","gs","Peterson",2,"StdyWk20",0
"Toomes","gs","Peterson",2,"StdyWk21",0
"Toomes","gs","Peterson",2,"StdyWk22",0
"Toomes","gs","Peterson",3,"StdyWk1",NA
"Toomes","gs","Peterson",3,"StdyWk2",1
"Toomes","gs","Peterson",3,"StdyWk3",0
"Toomes","gs","Peterson",3,"StdyWk4",1
"Toomes","gs","Peterson",3,"StdyWk5",1
"Toomes","gs","Peterson",3,"StdyWk6",0
"Toomes","gs","Peterson",3,"StdyWk7",0
"Toomes","gs","Peterson",3,"StdyWk8",0
"Toomes","gs","Peterson",3,"StdyWk9",0
"Toomes","gs","Peterson",3,"StdyWk10",1
"Toomes","gs","Peterson",3,"StdyWk11",2
"Toomes","gs","Peterson",3,"StdyWk12",0
"Toomes","gs","Peterson",3,"StdyWk13",0
"Toomes","gs","Peterson",3,"StdyWk14",0
"Toomes","gs","Peterson",3,"StdyWk15",1
"Toomes","gs","Peterson",3,"StdyWk16",0
"Toomes","gs","Peterson",3,"StdyWk17",0
"Toomes","gs","Peterson",3,"StdyWk18",2
"Toomes","gs","Peterson",3,"StdyWk19",3
"Toomes","gs","Peterson",3,"StdyWk20",0
"Toomes","gs","Peterson",3,"StdyWk21",0
"Toomes","gs","Peterson",3,"StdyWk22",1
"Toomes","gs","Peterson",4,"StdyWk1",NA
"Toomes","gs","Peterson",4,"StdyWk2",0
"Toomes","gs","Peterson",4,"StdyWk3",0
"Toomes","gs","Peterson",4,"StdyWk4",0
"Toomes","gs","Peterson",4,"StdyWk5",0
"Toomes","gs","Peterson",4,"StdyWk6",0
"Toomes","gs","Peterson",4,"StdyWk7",0
"Toomes","gs","Peterson",4,"StdyWk8",0
"Toomes","gs","Peterson",4,"StdyWk9",0
"Toomes","gs","Peterson",4,"StdyWk10",0
"Toomes","gs","Peterson",4,"StdyWk11",0
"Toomes","gs","Peterson",4,"StdyWk12",0
"Toomes","gs","Peterson",4,"StdyWk13",0
"Toomes","gs","Peterson",4,"StdyWk14",0
"Toomes","gs","Peterson",4,"StdyWk15",0
"Toomes","gs","Peterson",4,"StdyWk16",0
"Toomes","gs","Peterson",4,"StdyWk17",0
"Toomes","gs","Peterson",4,"StdyWk18",0
"Toomes","gs","Peterson",4,"StdyWk19",0
"Toomes","gs","Peterson",4,"StdyWk20",1
"Toomes","gs","Peterson",4,"StdyWk21",0
"Toomes","gs","Peterson",4,"StdyWk22",3
"Miller","meso","NOWL2L",1,"StdyWk1",NA
